Id,PostTypeId,AcceptedAnswerId,AccAnsTime,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
34280937,1,34281002,2015-12-15 4:12,,2015-12-15 4:03,,1,158,"<p>Im learning java and currently studying Streams (Byte and Character), I wrote this code that writes an array in an .txt and then read's and prints the value written before. When compiling I have and error in the line 22 that says </p>

<pre><code>method readInt in class RandomAccessFile cannot be applied to given types; 
d = rand.readInt(4*i);

required: no arguments 
foung: int
reason: actual and formal argument lists differ int length
</code></pre>

<p>heres the code:  </p>

<pre><code> import java.io.*;

        class Prueba7
        {
            public static void main(String args[])
            {
                int array[] = {2,5,3,6,4,7,4,8};
                int d;


                try(RandomAccessFile rand = new RandomAccessFile(""prueba7.txt"", ""rw""))
                {
        for(int i: array)
                {
                    System.out.println(""Writing: "" +i);
                    rand.writeInt(i);
                }           

                for(int i = 0; i &lt; array.length; i++)
                {

                    d = rand.readInt(4*i);
                    System.out.println(""Reading file: "");
                    System.out.print(d);
                }
                }
                catch(IOException exc)
                {
                    System.out.println(""Exception: "" +exc);
                }
            }
        }
</code></pre>

<p>As I read the error, tried to delete the argument in readInt but I got an exception and not the output expected.</p>

<pre><code>import java.io.*;

    class Prueba7
    {
        public static void main(String args[])
        {
            int array[] = {2,5,3,6,4,7,4,8};
            int d;


            try(RandomAccessFile rand = new RandomAccessFile(""prueba7.txt"", ""rw""))
            {
    for(int i: array)
            {
                System.out.println(""Writing: "" +i);
                rand.writeInt(i);
            }           

            for(int i = 0; i &lt; array.length; i++)
            {
                d = rand.readInt();
                System.out.println(""Reading file: "");
                System.out.print(d);
            }
            }
            catch(IOException exc)
            {
                System.out.println(""Exception: "" +exc);
            }
        }
    }
</code></pre>

<p>with this I got this output:</p>

<pre><code>writing: 2
writing: 5
writing: 3
writing: 6
writing: 4
writing: 7
writing: 4
writing: 8
Exception: java.io.EOFException
</code></pre>

<p>this is the output I want:</p>

<pre><code>writing: 2
writing: 5
writing: 3
writing: 6
writing: 4
writing: 7
writing: 4
writing: 8
Reading: 2 5 3 6 4 7 4 8
</code></pre>
",5245639,,,,,2015-12-15 4:17,Can't figured out the error of this RandomAccessFile code in Java,<java>,1,1,,,
34402562,1,,,,2015-12-21 19:01,,0,520,"<p>I have ran into a rather peculiar Java coding question today, and I wish to get some clarifications.</p>

<p>Here is the question posed:</p>

<blockquote>
  <p>A powerful number is a positive integer m that for every prime number
  p dividing m, p*p also divides m.</p>

<pre><code>        (a prime number (or a prime) is a natural number that has exactly two (distinct) natural number divisors,
        which are 1 and the prime number itself, the first prime numbers are: 2, 3, 5, 7, 11, 13, ...)

        The first powerful numbers are: 1, 4, 8, 9, 16, 25, 27, 32, 36, ...

        Please implement this method to
        return the count of powerful numbers in the range [from..to] inclusively.
</code></pre>
</blockquote>

<p>My question is what exactly IS a powerful number? Here is my definition:</p>

<ol>
<li>A positive integer
AND</li>
<li>A positive integer that is divisible by a prime number
AND</li>
<li>A positive integer that is divisible by a primeValX*primeValX and also divisible by a primeValX</li>
</ol>

<p>Am I wrong on my assertion? Because it doesn't return the right result when i apply my assertions to my code. </p>

<p>The supposed result should be 1, 4, 8, 9, 16</p>

<p>Here is the actual result I got: </p>

<pre><code>i: 4 j: 2 ppdivm: 0 pdivm: 0
powerful num is: 4
i: 8 j: 2 ppdivm: 0 pdivm: 0
powerful num is: 8
i: 9 j: 3 ppdivm: 0 pdivm: 0
powerful num is: 9
i: 12 j: 2 ppdivm: 0 pdivm: 0
powerful num is: 12
i: 16 j: 2 ppdivm: 0 pdivm: 0
powerful num is: 16
total count: 5
</code></pre>

<p>Here are my codes:</p>

<pre><code>  public static int countPowerfulNumbers(int from, int to) {
            /*
              A powerful number is a positive integer m that for every prime number p dividing m, p*p also divides m.

              (a prime number (or a prime) is a natural number that has exactly two (distinct) natural number divisors,
              which are 1 and the prime number itself, the first prime numbers are: 2, 3, 5, 7, 11, 13, ...)

              The first powerful numbers are: 1, 4, 8, 9, 16, 25, 27, 32, 36, ...

              Please implement this method to
              return the count of powerful numbers in the range [from..to] inclusively.
             */
           int curCount=0;
           int curPrime;
           int[] rangePrime;
           int pdivm, ppdivm;
           for(int i=from; i&lt;=to; i++){
               if(i&lt;0){
                   continue;
               }


               rangePrime = primeRange(1 , i);
               for(int j=0; j&lt;rangePrime.length-1; j++){

                   pdivm = i%rangePrime[j];
                   ppdivm = i%(rangePrime[j]*rangePrime[j]);
                   //System.out.println(""ppdivm: "" + ppdivm + "" pdivm: "" + pdivm);

                   if(pdivm == 0 &amp;&amp; ppdivm == 0){
                       curCount++;
                       System.out.println(""i: "" +i + "" j: "" + rangePrime[j] + "" ppdivm: "" + ppdivm + "" pdivm: "" + pdivm);

                       System.out.println(""powerful num is: "" + i);
                   }

               }


           }

           System.out.println(""total count: "" + curCount);
           return curCount;
        }

       public static int[] primeRange(int from, int to){

           List&lt;Integer&gt; resultant = new LinkedList&lt;Integer&gt;();
           for(int i=from; i&lt;=to; i++){
               if(isPrime(i)== true){
                   resultant.add(i);
               }
           }

           int[] finalResult = new int[resultant.size()];
           for(int i=0; i&lt;resultant.size(); i++){
               finalResult[i] = resultant.get(i);

           }

           return finalResult;
       }

       public static boolean isPrime(int item){

           if(item == 0){
               return false;
           }

           if(item == 1){
               return false;
           }

           Double curInt, curDivisor, curDivi, curFloor;
           for(int i=2; i&lt;item; i++){
               curInt = new Double(item);
               //System.out.println(curInt);
               curDivisor = new Double(i);
               //System.out.println(curDivisor);

               curDivi = curInt/curDivisor;
               //System.out.println(curDivi);

               curFloor = Math.floor(curDivi);

               if(curDivi.compareTo(curFloor) == 0){
                   return false;
               }
           }

           return true;
       }

    public static void main(String[] args){

        System.out.println(isPrime(1));

        int[] printout = primeRange(1, 10);
        for(int i=0; i&lt;printout.length; i++){
            System.out.print("" "" + printout[i] + "" "");
        }
        System.out.println("""");
        countPowerfulNumbers(1, 16);

        return;
    }
</code></pre>

<p>Thanks!</p>
",2443943,,2254048,,2015-12-21 19:02,2015-12-22 12:43,How to count powerful numbers,<java>,3,2,0,,
34435131,1,,,,2015-12-23 11:53,,0,304,"<p>I'm trying a code in java to convert a String into Date but I'm getting the output wrong.
Can you please help me out to sort out it.</p>

<p>Here is my java code</p>

<pre><code>import java.text.*;
import java.util.*;

public class My {

public static void main( String[] args ) {

    String textDate = ""31/12/2015"";
    Date actualDate = null;

    SimpleDateFormat yy = new SimpleDateFormat( ""MM/dd/yy"" );
    SimpleDateFormat yyyy = new SimpleDateFormat( ""MM/dd/yyyy"" );

    try {
        actualDate = yy.parse( textDate );
    }
    catch ( ParseException pe ) {
        System.out.println( pe.toString() );
    }

    System.out.print( textDate + "" enhanced:  "" );
    System.out.println( yyyy.format( actualDate ) );
}
}
</code></pre>

<p>Output I got:</p>

<p>31/12/2015 enhanced:  07/12/2017</p>
",4485283,,,,,2015-12-23 11:59,Date Format Gives Wrong Result,<java>,3,1,,,
34475587,1,,,,2015-12-26 21:56,,0,46,"<p>I am currently working on a project for my ""Java I"" course that deals with image filters and mirrors. I am trying to create a horizontal mirror effect (the vertical mirror is hardcoded into java I believe), but when I try running my code I get the message:</p>

<blockquote>
  <p>Error: Symbol cannot be found</p>
</blockquote>

<p>for the the line I marked with a comment. I've been getting this error alot recently (in other programs I am working on), so I am sure that I must be making the same mistake. If someone could help me fix this, it would help me unravel a whole world of compiling errors.</p>

<pre><code>public static void testMirrorHorizontal()
{
    Picture gorge = new Picture(""gorge.jpg"");
    Pixel[][] pixels = gorge.getPixels2D();
    Pixel topPixel = null;
    Pixel bottomPixel = null;
    int width = gorge.getWidth();
    int length = pixels[0].width; //  I'm getting the error here
    for (int col = 0; col &lt; pixels.length; col++)
    {
        for (int row = 0; row &lt; height / 2; row++)
        {
            topPixel = pixels[row][col];
            bottomPixel = pixels[col][height - 1 - row];
            bottomPixel.setColor(bottomPixel.getColor());
        }
    }
}
</code></pre>
",5719414,,3824919,,2015-12-26 23:01,2015-12-26 23:01,"I define my variables, but I still get 'Error: Cannot find symbol'",<java>,1,1,,,
34634050,1,,,,2016-01-06 13:12,,-3,73,"<p>I have a Super-class A in <code>PackageOne</code> and a Sub-class B which is in  <code>PackageTwo</code>.</p>

<pre><code>package PackageOne;

public class A {        
protected number = 0;        
}
</code></pre>

<p>Second Class is here</p>

<pre><code>package PackageTwo;

public class B extends A {
    public static void main(String args[]) {
       A a = new A();
       System.out.println(a.number);// Here is the error occurs        
    }        
}
</code></pre>

<p>Error is <code>The field Person.name is not visible</code>;</p>

<p>As I know a protected member can be accessed by a super-class reference, but why the error occurs.</p>
",4100138,,2254048,,2016-01-06 13:53,2016-01-06 13:53,why an instance member in super class cannot accessed by Super class reference in Subclass in another package,<java>,4,5,,,
34806343,1,,,,2016-01-15 7:41,,3,191,"<p>My assignment is to create a program that simulates the usage of a prepaid mobile phone. It can only have four attributes namely double creditsLeft, int totalMinutesCalled, double ratePerCall and int textMessagesSent.</p>

<p>The class should implement these methods:void load( double pesos ),void call( int minutes ),double getLoadLeft(),int getTotalMinutesCalled(),void printSummary().</p>

<p>When the printSummary method is called, a report about the attributes of the MobilePhone instance should be printed out following this.</p>

<pre><code>package javaPackage;
public class Driver{
    public static void main(String args[]){
        MobilePhone mp = new MobilePhone();
        mp.load(34.50);
        mp.call(1);
        mp.printSummary();
        mp.sendTextMessages();
        System.out.println(mp.getNumTextMessages());
    }
}
</code></pre>

<p>Expected output:  </p>

<pre><code>Credits left: P27.00  
Total call duration: 1 mins.  
Rate per call: P6.50  
Number of text messages sent: 1
</code></pre>

<p>Here's my code. </p>

<pre><code>package javaPackage;
public class MobilePhone {
         double creditsLeft;
         int totalMinutesCalled;
         double ratePerCall;
         int textMessagesSent;

    public MobilePhone(){
        creditsLeft=0;
        totalMinutesCalled=0;
        ratePerCall=6.50;
        textMessagesSent=0;
    }   
    public void call(int minutes){
        totalMinutesCalled=minutes; 
    }
    public  void load( double pesos ){
        creditsLeft=pesos;
    }   
    public int getTotalMinutesCalled(){
        return totalMinutesCalled;
    }   
    public void changeRate(double newCallRate){
        ratePerCall=newCallRate;
    }
    public void sendTextMessages(){ 
        creditsLeft--;
    }
    public int getNumTextMessages(){    
        return textMessagesSent ;
    }   
    public void printSummary(){
        System.out.println(""Credits left:""+ (creditsLeft -(totalMinutesCalled*ratePerCall)));
        System.out.println(""Total call duration:"" +totalMinutesCalled);
        System.out.println(""Rate per call:""+ ratePerCall);
        System.out.print(""Numer of text messages sent:"" );
    }   
}
</code></pre>

<p>However, I have some problems. Invoking sendTextMessages() does not decrease the value of creditsLeft.</p>

<p>Also, how can I show how many times sendTextMessages() is invoked to show how many times a text message is sent? I'm not allowed to use any more variables other than the ones I mentioned above.</p>

<p>Here's my output.</p>

<pre><code>Credits left:28.0
Total call duration:1
Rate per call:6.5
Number of text messages sent:0
</code></pre>

<p>Right now, the number of text messages sent is always 0 because I don't know how to complete this program yet. And the credits left should be 27 since I invoked sendTextMessages() once. </p>

<p>I'm very new to programming and know only few things. Any help will be appreciated. Thanks in advance.</p>
",5681119,,5681119,,2016-01-15 7:49,2016-01-15 8:00,Invoking a method I created to decrease the value of a variable does not have an effect to the value. How can I solve this?,<java>,3,9,,,
34966635,1,34966668,2016-01-23 17:42,,2016-01-23 17:38,,0,22,"<p>Im doing a bit of java home work and I seem to be having a small problem. The problem im having is the variable that Im trying to reference is showing that it is not initialized. However, I declared the variable earlier in the method and then had it initialized in a loop. When i try to access the variable when i make the charCount call a few lines later in the same method, the compiler complains that the variable still needs to be initialized. Can someone explain why this isnt working as i think it should. </p>

<pre><code>import java.io.File;
import java.io.IOException;
import java.util.Scanner;

public class test {
    public int charCountHelper(File handle, Character x) throws IOException {
        int count = 0;
        String data;
        int index;
        Character[] contents;
        Scanner inputFile = new Scanner(handle);

        while(inputFile.hasNext()){
            data=inputFile.nextLine();
            index = data.length()-1;

            for(int i = 0; i&lt; data.length(); i++){
                contents = new Character[data.length()] ;
                contents[i] = data.charAt(i);
            }

            count += charCount(contents,x,index);

        }

        inputFile.close();
        return count;

    }

public int charCount(Character[] content, Character x, int index) {


        if(index &lt; 0){
            return 0; // this value represents the character count if the program reaches the beginning of the array and has not found a match.
        }
        if (content[index].equals(x)) {
            return 1 + charCount(content, x, index - 1);
        }
            return charCount(content, x, index - 1); // this is the value that gets returned to the original calling method.

    }
}
</code></pre>
",2027737,,,,,2016-01-23 17:42,Variable not accessable,<java>,1,2,,,
35118383,1,35118428,2016-01-31 19:34,,2016-01-31 19:30,,1,115,"<p>I am new to Java and trying to make a basic body mass calculator. 
My problem is I need to ask the questions, convert the measurements and then pass it to another method then display the results in a separate method.
 I've added my code below but keep getting a 1.0 returned as the answer each time.</p>

<pre><code>import java.util.Scanner;

public class calcBMI {

    public static void main(String[] args) 
    {
        Scanner keyboard = new Scanner( System.in );

        System.out.print(""Enter weight in pounds: "");
        double weightInPounds = keyboard.nextDouble();
        double weightInKg = (weightInPounds / 2.2);

        System.out.print(""Enter height in inches: "");
        double heightInInches = keyboard.nextDouble();
        double heightInMeters = (heightInInches / 0.254);
        double resultBMI = 1;

        displayResults(resultBMI);
    }

    public static double bodyMassIndex(double weightInKg, double 
    heightInMeters)
    {
        double resultBMI = weightInKg / Math.pow(heightInMeters, 2) * 1.375;

        return resultBMI;
    }        

    public static void displayResults(double resultBMI)
    {

        System.out.printf(""The calculated body mass index was: "" + resultBMI);

        System.out.println();
    }
}
</code></pre>

<hr>

<p>Updated code, now getting; 
    Enter weight in pounds: 180
    Enter height in inches: 68
    The calculated body mass index was: 1.1415618118905313E-5
    BUILD SUCCESSFUL (total time: 3 seconds)</p>

<pre><code>import java.util.Scanner;

public class calcBMI {

    public static void main(String[] args) 
    {
        Scanner keyboard = new Scanner( System.in );

        System.out.print(""Enter weight in pounds: "");
        double weightInPounds = keyboard.nextDouble();
        double weightInKg = (weightInPounds / 2.2);

        System.out.print(""Enter height in inches: "");
        double heightInInches = keyboard.nextDouble();
        double heightInMeters = (heightInInches / 0.0254);


        displayResults(bodyMassIndex(weightInKg, heightInMeters));
    }

public static double bodyMassIndex(double weightInKg, double heightInMeters)
    { 
        return (weightInKg / Math.pow(heightInMeters, 2));
    }        

public static void displayResults(double resultBMI)
    {

        System.out.printf(""The calculated body mass index was: "" + resultBMI);

        System.out.println();
    }
}
</code></pre>
",5864910,,5864910,,2016-01-31 21:34,2016-01-31 21:34,"Basic Java, passing data between methods",<java>,2,8,,,
35251787,1,,,,2016-02-07 9:26,,-1,34,"<p>I have StackOverflowError problem in my java code. I tried to inspect and it seems I have infinite recursion. Kindly, please feed me back on how to resolve.</p>

<pre><code>public int calculate() {
    for (int j = 0; j &lt; len; j++) {
        value = calc(0, xstdLen, dataRequest, 1);
    }
    return value;
}

private int calc(int i, int balance, int[] dataR, int totalLen) {
    if (i &lt; len) {
        if (balance &gt;= dataR[i]) {
            value = calc(i + 1, balance - dataR[i], updArr(dataR, i), totalLen);
        } else {
            value = calc(i + 1, balance, dataR, totalLen);
        }
    } else {
        for (int k = 0; k &lt; len; k++) {
            if (dataR[k] &gt; balance) {
                if (dataR[k] == 0) {
                    value = totalLen;
                } else if (dataR[k] &gt; 0) {
                    value = calc(0, xstdLen, dataR, totalLen + 1);
                }
            } else {
                value = calc(0, balance, dataR, totalLen);
            }
        }
    }
    return value;
}

private int[] updArr(int[] dataR, int i) {
    if (i &gt; 0) {

    }
    return dataR;
}
</code></pre>
",4149284,,,,,2016-02-07 10:05,OptimumRequest: StackOverflowError,<java>,1,0,,,
35356126,1,35356244,2016-02-12 6:33,,2016-02-12 6:23,,0,60,"<p>I'm getting this error when I run the below java code</p>

<blockquote>
  <p>Exception in thread ""main"" java.lang.Error: Unresolved compilation
  problem:      at my.time.main(time.java:9)</p>
</blockquote>

<pre><code>package my;
package com.mkyong.date;

import java.text.SimpleDateFormat;
import java.util.Date;

public class time {
    public static void main(String[] args) {

        String dateStart = ""01/14/2012 09:29:58"";
        String dateStop = ""01/15/2012 10:31:48"";

        //HH converts hour in 24 hours format (0-23), day calculation
        SimpleDateFormat format = new SimpleDateFormat(""MM/dd/yyyy HH:mm:ss"");

        Date d1 = null;
        Date d2 = null;

        try {
            d1 = format.parse(dateStart);
            d2 = format.parse(dateStop);

            //in milliseconds
            long diff = d2.getTime() - d1.getTime();

            long diffSeconds = diff / 1000 % 60;
            long diffMinutes = diff / (60 * 1000) % 60;
            long diffHours = diff / (60 * 60 * 1000) % 24;
            long diffDays = diff / (24 * 60 * 60 * 1000);

            System.out.print(diffDays + "" days, "");
            System.out.print(diffHours + "" hours, "");
            System.out.print(diffMinutes + "" minutes, "");
            System.out.print(diffSeconds + "" seconds."");

        } catch (Exception e) {
            e.printStackTrace();
        }

    }

}
</code></pre>
",5810357,,402884,,2016-02-12 6:38,2016-02-12 6:38,I am getting this error when I run the below java code,<java>,2,1,,,
35380717,1,35380772,2016-02-13 13:54,,2016-02-13 13:47,,2,40,"<p>I have some issue using <code>Scanner</code>
That's the problematic code:</p>

<pre><code>public static void main(String[] args) {
        System.out.println(""Chose 1 or 2 = "");
        Scanner scan = new Scanner(System.in);
        byte a = scan.nextByte();
        scan.close();
        if (a==1) HW();
        else if (a==2) {
            System.out.print(""Calculation program ... !\nInput Number 1st number = "");
            Scanner Catch = new Scanner(System.in);
            int x = Catch.nextInt();
            System.out.println("""");
            System.out.print(""Input Operand +,-,*,/ = "");
            Scanner Catchc = new Scanner (System.in);
            char z = Catchc.next().charAt(0);
            System.out.println("""");
            System.out.print(""Input 2nd number = "");
            Scanner Catch2 = new Scanner (System.in);
            int y = Catch2.nextInt();
            Catch.close();
            Catchc.close();
            Catch2.close();
        calc(x,y,z);
        }
        else System.out.println(""Please input number 1 or 2 "");
    }
}
</code></pre>

<p>Thats a simple calculator and i got no errors and the program didn't terminate but it do debug instead. It shows ""no such element exception""</p>

<p>Calc method:</p>

<pre><code>public static void calc(int x, int y, char z) {
  int result;
  result = 0;
  switch (z) {
   case '+': result = x + y;
   case '-': result = x - y;
   case '/': result = x / y;
   case '*': result = x * y;
  }
  System.out.println(""Result of "" + x + "" "" + z + "" "" + y + "" is..."" + "" "" + result);
 }
</code></pre>
",5922347,,1033581,,2018-09-05 5:41,2018-09-05 5:41,Scanner debugging,<java>,1,0,,,
35491734,1,35556563,2016-02-22 14:46,,2016-02-18 20:25,,1,39,"<p>I am not able to interact with the text field and the button, meaning when I click on them nothing happens.</p>

<p>It's my first try with java interactions after watching lectures 20 and 21 of iTunesU cs016a course.</p>

<p>I expected at least to be able to write something in the text field.
I am using Eclipse Helios on a Mac. The program compiles without warnings.</p>

<p>I have rewritten it several times, added some graphic and mouse interaction on the 
upper part and it worked quite well. I just can not understand why the button and the text field are not working.</p>

<p>What am I missing? Thank you for any hint.</p>

<p>The output is:</p>

<p><a href=""http://i.stack.imgur.com/foDjw.png"" rel=""nofollow"">program output</a></p>

<p>My code is:</p>

<pre><code>import acm.program.GraphicsProgram;
import acmx.export.javax.swing.JButton;
import acmx.export.javax.swing.JLabel;
import acmx.export.javax.swing.JTextField;

public class Interactors extends GraphicsProgram {

    private static final int WIDTH = 1000;
    private static final int HEIGHT = 500;

    private static final long serialVersionUID      = 1L;
    private static final String NAME_LABEL_TEXT     = ""Name"";
    private static final int NAME_COLUMN_SIZE       = 40;
    private static final String NAME_DEFAULT_VALUE  = ""Program"";
    private static final String ADD_BUTTON_TEXT     = ""Add"";

    public void init() {

        setSize(WIDTH, HEIGHT);

        add(new JLabel(NAME_LABEL_TEXT), SOUTH);
        add(new JTextField(NAME_DEFAULT_VALUE, NAME_COLUMN_SIZE), SOUTH);
        add(new JButton(ADD_BUTTON_TEXT), SOUTH);

        addActionListeners();
        addMouseListeners();
    }

}
</code></pre>
",1126645,,,,,2016-02-22 14:46,How to activate/enable interactors,<java>,1,4,,,
35562210,1,35562473,2016-02-22 19:46,,2016-02-22 19:30,,1,40,"<p>I'm having trouble trying to get my program to have no error messages showing up in my IDE. The two problems I'm having is that I'm trying to read information from a file, use that information in an instance method to update the values (sum figures), and then later use a getter to return the totals. I'm having an error of ""incompatible types, possible lossy conversion from double to char"" in the while loop where I try to call my instance method updateValues. I'm getting "" non-static method getTicketSalesIncome() cannot be referenced from a static context"" when I try to use a getter to print the total. I have a feeling I need to do something like use the file object somehow but I am at a loss for how to correct that. I imagine there might be other problems with my code but those are the two main ones I need help with to move forward.</p>

<p>first file:</p>

<pre><code>import java.util.Scanner;
import java.io.*;

public class KingEventManager {   
    public static char getAmountType() {
        Scanner keyboard = new Scanner(System.in);
        char amountType;    
    do {
        System.out.print(""Enter the amount type (T, D, or E): "");
        amountType = keyboard.next().charAt(0);
        amountType = Character.toUpperCase(amountType);        
        } while (amountType != 'T'||amountType != 'D' || amountType != 'E' );
        return amountType;
   }

   public static double getAmount() { 
       Scanner keyboard = new Scanner(System.in);
       double amount;
       do { 
           System.out.print(""Enter the amount value: "");
           amount = keyboard.nextDouble();
       } while (amount &lt;= 0);
       return amount;
  }

  public static void main(String[] args)  {
       System.out.println(""This program reads data about expenses, ticket sales""
                        + "", and donations from a data file."");

       String fileName = ""Event.txt"";
       File file = new File(fileName);
       char amountType;
       double amount;     
       try {
            Scanner scanFile = new Scanner(file);      
            while (scanFile.hasNext() ) {           
                KingEventClass.updateValues(amount, amountType);
                amountType = scanFile.next().charAt(0);
                amount = scanFile.nextDouble();           
            }
            System.out.println(""Total ticket sales : "" +                         KingEventClass.getTicketSalesIncome() );
            scanFile.close();       
       } catch (FileNotFoundException fnfe) {
            System.err.println(""Failed to open file '"" + fileName + ""."");
       }
   }       
}
</code></pre>

<p>second file:</p>

<pre><code>public class KingEventClass {   
    // data fields
    private double ticketSalesIncome;
    private double totalDonationAmount;
    private double totalEventExpenses;

    // object constructor
    public KingEventClass() {
         ticketSalesIncome = 0;
         totalDonationAmount = 0;
         totalEventExpenses = 0;
    }

    //accessors
    public double getTicketSalesIncome() {
        return ticketSalesIncome; 
    }
    public double getTotalDonationAmount() {
        return totalDonationAmount; 
    }
    public double getTotalEventExpenses() {
        return totalEventExpenses; 
    }


/**instance method
 * 
 * @param amountType
 * @param amount
 * @return 
 */
  public double updateValues(char amountType, double amount) {
        if (amount &lt; 0) {
            throw new IllegalArgumentException(""*** The amount entered must be""
                                             + ""greater than 0"");
        }
        else if (amountType != 'T' || amountType != 'D' || amountType != 'E') {
            throw new IllegalArgumentException(""**The amount type entered must""
                                             + ""be 't', 'd', or 'e' "");
        }
        else { switch (amountType) {
                case 'T':
                    ticketSalesIncome = ticketSalesIncome + amount;
                    return ticketSalesIncome;
                case 'D':
                    totalDonationAmount = totalDonationAmount + amount;
                    return totalDonationAmount;
                default:
                    totalEventExpenses = totalEventExpenses + amount;
                    return totalEventExpenses;
            }        
        }
    }
    public void displayFinalResults() {
        double totalIncome = ticketSalesIncome + totalDonationAmount;
        double eventProfits = totalIncome - totalEventExpenses;
        System.out.println(""Event Overall Outcome: "");
        System.out.printf(""    Total Ticket Sales:   %.2f\n"",
                          ticketSalesIncome);
        System.out.printf(""    Total donations:      %.2f"" + "" +\n"",
                          totalDonationAmount);
        System.out.println(""                        --------"");
        System.out.printf(""    Total income:         %.2f\n"", totalIncome);
        System.out.printf(""    Total expenses:       %.2f\n"", 
                          totalEventExpenses);
        System.out.println(""                        --------"");
        System.out.printf(""Event profits:            %.2f\n"", eventProfits);

    }        
}
</code></pre>
",,user5890568,4683085,,2016-02-22 20:25,2016-02-22 20:25,Call instance method to updateValues based on file,<java>,1,1,,,
35599614,1,35599727,2016-02-24 10:37,,2016-02-24 10:32,,0,50,"<p>this is a simple program to reverse each word of the string  and print ... i dont know whats going wrong with this...please help</p>

<pre><code>import java.util.Scanner;


public class ReverseWordCapitalizeFirstCharacter {


    public static void reverse(char a[], int start, int  end)
    {   
        while(start&lt;end)
        {
        char temp = a[start];
        a[start] = a[end];
        a[end] = temp;
        start++;
        end--;
        }
    }

    public static void main(String[] args) {

        System.out.println(""Enter the string"");
        Scanner sc = new Scanner(System.in);
        String str = sc.next();

        char a[] = new char[str.length()];
        a = str.toCharArray();
        int wordStartIndex = 0;

        for(int i=0; i&lt;a.length; i++)
        {
                if(a[i] == ' ')
                {  
                    reverse(a,wordStartIndex,i-1);  
                     wordStartIndex = i+1;
                }

        }

        for(int i=0; i&lt;a.length; i++)
        {
            System.out.print(a[i]);
        }

    }

}
</code></pre>

<p>i am passing the character array as parameter to the function that reverse each word..</p>
",5777101,,,,,2016-02-24 10:51,reverse every word of the sentence..the changes do not appear,<java>,2,9,,,
35772628,1,35772755,2016-03-03 12:54,,2016-03-03 12:49,,0,52,"<pre><code>public static void main(String args[])  
{
    http: //vk.com
    System.out.println (""Hello world"");
}
</code></pre>

<p>I'm wondering why this code doesn't throw any exceptions or errors. Can you provide me any documentation, that explains this case? Thank you</p>
",5714544,,3101404,,2016-03-03 13:38,2016-03-03 13:38,http: in main method - why no errors? Strange behaviour,<java>,4,2,,,
35781780,1,35781801,2016-03-03 19:58,,2016-03-03 19:56,,0,1417,"<p>I'm attempting to copy a file from one location to another while replacing the older file and I keep getting this error:
<code>The method copy(Path, Path, CopyOption...) in the type Files is not applicable for the arguments (File, File, StandardCopyOption)</code></p>

<p>My code is as follows</p>

<pre><code>Files.copy(file1, file2, StandardCopyOption.REPLACE_EXISTING);
</code></pre>

<p>I've also tried using this method:</p>

<pre><code>CopyOption[] options = new CopyOption[]{
  StandardCopyOption.REPLACE_EXISTING
}; 
Files.copy(file1, file2, options[0]);
</code></pre>

<p>And I get this error: <code>The method copy(Path, Path, CopyOption...) in the type Files is not applicable for the arguments (File, File, CopyOption)</code></p>

<p>Any thoughts?</p>
",6015162,,,,,2016-03-03 20:10,Copying files with Java,<java>,4,1,,,
35796307,1,35796402,2016-03-04 12:43,,2016-03-04 12:38,,3,123,"<p>I have developed a normal Java project and I am trying to understand the difference between <code>ClassNotFoundException</code> and <code>NoClassDefFoundException</code>. I have found one weird behavior, which is that I need to include the whole package structure when I am calling <code>Class.forName()</code>. </p>

<p>See the code below:</p>

<pre><code>package org.com;

public class MainApp {

    public static void main(String[] args) {
        try {
             Class cls = Class.forName(""org.com.MainApp"");
             System.out.println(""Class = "" + cls.getName());
         } catch(ClassNotFoundException ex) {
             System.out.println(ex.toString());
         }
    }

}
</code></pre>

<p>If I use <code>Class.forName(""MainApp"")</code> instead of <code>Class.forName(""org.com.MainApp"")</code> an exception is thrown.</p>

<p>Can someone please explain the actual reason for this?</p>
",5112128,,1421925,,2016-03-04 14:54,2016-03-04 15:37,Why does the whole package structure need to be included in Class.forName()?,<java>,5,0,,,
35802306,1,35802368,2016-03-04 17:29,,2016-03-04 17:25,,0,378,"<p>I'm getting several <em>""misplaced construct""</em> errors and <em>""delete token""</em> errors. The description for these errors on the Oracle site are pretty vague. I can't figure out what the issue is, but it seems like I have one parenthesis out of place throwing the whole program off. Can anybody see what I'm doing wrong?</p>

<pre><code>public class divisorCalc2 {
    import java.util.Scanner; //Imports scanner class

    public static int gcd(int num1, int num2) {
        if (num2 == 0) {
            return num1;
        } else {    
            return gcd(num2, num1 % num2);
        }
    }

    public static void main(String[] args) {
        System.out.println(""Please enter first integer:"");
        int firstInt = in.nextInt();

        System.out.println(""Please enter second integer:"");
        int secondInt = in.nextInt();

        System.out.println(gcd(firstInt,secondInt));

        in.close(); //Closes Scanner
    }
}
</code></pre>
",4149946,,3824919,,2016-03-04 17:38,2016-03-04 17:55,Misplaced construct,<java>,3,5,,,
